movieId,predicted_rating,num_raters,avg_similarity
1812,3.89,1,0.3993
2607,3.39,1,0.3993
3036,2.89,1,0.3993
5809,3.89,1,0.3993
130050,2.59,1,0.4035
4131,1.02,1,0.5014
1619,2.84,2,0.4305
1279,4.32,2,0.4007
193567,2.57,1,0.4358
84601,3.08,1,0.4025
6367,2.66,2,0.398
71282,3.9,2,0.398
88746,2.92,1,0.3966
139642,2.92,1,0.3966
1996,1.44,1,0.4217
3764,2.44,1,0.4217
2193,3.64,4,0.4062
3861,2.66,2,0.398
3862,3.89,1,0.3993
4081,1.89,1,0.3993
30822,3.89,1,0.3993
52712,3.39,1,0.3993
2431,1.16,1,0.4234
54910,3.59,1,0.4035
85412,3.09,1,0.4035
89837,4.09,1,0.4035
1252,4.71,3,0.4397
46,1.89,1,0.3993
504,2.89,1,0.3993
1023,3.89,1,0.3993
1050,3.89,1,0.3993
1121,3.89,1,0.3993
2447,3.23,2,0.4115
3147,3.54,6,0.4087
2670,3.18,2,0.4599
3683,3.09,1,0.4035
3629,3.55,1,0.3979
7325,3.13,3,0.3995
97225,3.08,1,0.4025
1297,4.89,1,0.3993
1298,3.82,3,0.4103
4475,3.89,1,0.3993
5589,3.89,1,0.3993
5820,2.89,1,0.3993
6185,3.39,1,0.3993
6883,2.89,1,0.3993
55267,2.89,1,0.3993
184987,2.97,1,0.3978
41997,3.49,2,0.4014
104925,2.59,1,0.4035
436,2.17,2,0.4105
438,2.17,2,0.4105
210,2.89,1,0.3993
1302,4.43,2,0.3985
3425,3.49,2,0.4014
6568,1.89,1,0.3993
3196,3.97,1,0.3978
2953,0.66,1,0.4234
5900,3.42,1,0.3966
93721,3.92,1,0.3966
58105,3.77,1,0.5616
3168,3.89,1,0.3993
5400,3.02,2,0.4075
27837,2.89,1,0.3993
59738,2.53,1,0.3996
184471,2.97,1,0.3978
2863,4.15,1,0.4098
55492,3.59,1,0.4035
1911,2.58,1,0.4025
1043,1.89,1,0.3993
2236,3.89,1,0.3993
5747,5.0,1,0.4234
3246,4.59,1,0.4035
103688,3.59,1,0.4035
107436,2.59,1,0.4035
3556,3.59,2,0.3998
61729,1.42,1,0.3966
1892,3.44,1,0.4217
50003,2.77,1,0.5616
2787,2.68,2,0.3985
3566,3.89,1,0.3993
3608,2.89,1,0.3993
4305,1.39,1,0.3993
5415,1.89,1,0.3993
5477,2.89,1,0.3993
5478,3.89,1,0.3993
6169,1.89,1,0.3993
6517,2.89,1,0.3993
6790,2.39,1,0.3993
6810,2.39,1,0.3993
33660,3.82,2,0.4805
37853,1.89,1,0.3993
8369,2.09,1,0.4035
26159,3.59,1,0.4035
75395,3.09,1,0.4035
156371,4.5,2,0.4001
1255,4.0,2,0.4001
134528,1.42,1,0.3966
3716,1.44,1,0.4217
458,2.89,1,0.3993
1441,2.89,1,0.3993
2979,2.89,1,0.3993
4082,1.89,1,0.3993
6314,1.89,1,0.3993
1033,3.0,2,0.4124
1976,1.97,1,0.3978
2504,3.11,1,0.5053
100083,3.09,1,0.4035
117867,3.59,1,0.4035
1345,3.33,2,0.4484
70533,3.07,1,0.4358
177939,4.07,1,0.4358
49276,1.42,1,0.3966
3841,2.68,2,0.4105
4000,3.44,1,0.4217
4632,3.27,1,0.5616
4719,3.27,1,0.5616
32296,0.77,1,0.5616
65685,3.27,1,0.5616
61697,2.51,1,0.4854
550,2.89,1,0.3993
2922,3.89,1,0.3993
5521,3.89,1,0.3993
30820,3.39,1,0.3993
61406,3.89,1,0.3993
63876,3.89,1,0.3993
57274,3.59,1,0.4035
1376,2.89,1,0.3993
1821,2.89,1,0.3993
3998,3.89,1,0.3993
100397,3.09,1,0.4035
6001,4.05,2,0.4525
47,4.25,16,0.4225
7147,3.62,6,0.4567
40870,3.05,1,0.3979
152081,3.74,4,0.401
114935,3.6,5,0.4365
71264,3.65,5,0.4095
50872,3.96,6,0.4
51540,4.0,4,0.4005
57532,0.5,1,0.4025
96691,3.08,1,0.4025
56176,1.77,1,0.5616
2802,3.17,2,0.4105
3301,3.58,4,0.405
4963,3.73,8,0.4175
27706,3.49,2,0.4014
33166,3.89,1,0.3993
34326,3.89,1,0.3993
34520,1.78,3,0.4545
35836,3.55,6,0.4332
40614,3.58,2,0.4862
45175,2.89,1,0.3993
48142,3.39,1,0.3993
52973,3.99,4,0.4005
61240,3.99,2,0.4014
67734,3.12,3,0.3995
79293,2.69,3,0.4018
80969,3.89,1,0.3993
93840,4.37,4,0.4005
97921,3.99,4,0.4005
140174,3.63,3,0.3998
162578,4.39,1,0.3993
174055,3.61,3,0.42
5064,3.72,3,0.4062
5995,3.69,6,0.4341
8368,3.99,5,0.4324
158830,2.47,1,0.3978
59315,3.74,8,0.428
1343,3.77,4,0.4079
5139,3.99,2,0.4014
8914,4.08,5,0.4007
36401,2.5,4,0.4005
61026,3.09,1,0.4035
71254,2.84,2,0.403
76251,3.61,6,0.4078
88272,3.09,1,0.4035
122922,3.67,4,0.4103
527,4.11,19,0.4585
1047,3.33,5,0.4169
1200,4.65,6,0.4036
112183,3.84,4,0.3993
3943,3.09,3,0.4524
3083,3.11,1,0.4178
160,1.68,2,0.4105
293,4.43,11,0.4357
866,4.32,3,0.4093
24,2.89,1,0.3993
266,4.29,3,0.4069
481,3.68,3,0.4093
719,0.89,1,0.3993
1060,4.65,2,0.398
1207,4.15,3,0.4217
1589,3.63,2,0.4105
2355,3.4,6,0.4062
2458,2.43,2,0.3985
3006,4.02,3,0.436
4915,2.89,1,0.3993
106920,4.08,6,0.4213
111921,3.39,1,0.3993
112940,4.39,1,0.3993
904,3.84,7,0.4404
1022,3.64,3,0.4075
2375,2.93,2,0.3985
2445,2.61,1,0.4237
2583,3.88,2,0.4645
3468,4.24,2,0.4508
4979,4.09,5,0.435
5110,4.0,2,0.4001
99917,2.59,1,0.4035
101112,2.5,2,0.4001
104879,4.09,2,0.403
120635,0.59,1,0.4035
122920,4.06,5,0.44
5618,4.42,4,0.4246
5418,3.6,6,0.4237
6502,3.97,5,0.4304
5816,3.16,8,0.4298
122898,1.57,1,0.4358
2692,4.18,6,0.4098
5010,4.06,4,0.4053
5989,3.72,7,0.4178
3477,3.4,2,0.398
8622,3.65,2,0.398
27773,4.36,5,0.4389
72405,3.42,1,0.3966
92535,4.92,1,0.3966
1939,3.44,1,0.4217
1994,3.45,4,0.435
2006,2.08,4,0.4155
2808,1.98,3,0.4148
6218,3.5,3,0.4525
37386,2.51,3,0.4545
2881,2.38,4,0.4516
3157,3.37,2,0.4487
3536,3.51,4,0.4055
3900,3.89,1,0.3993
4039,2.89,1,0.3993
4367,2.19,3,0.4018
4482,1.89,1,0.3993
5083,2.89,1,0.3993
5422,3.89,1,0.3993
5988,2.4,2,0.4504
6832,3.89,1,0.3993
6890,3.89,1,0.3993
71745,2.97,3,0.3998
167570,3.89,1,0.3993
922,4.49,2,0.4997
4947,2.96,1,0.498
497,3.22,3,0.4128
2710,2.28,3,0.4534
260,4.34,17,0.4368
63853,3.59,2,0.4047
1984,1.97,1,0.3978
26729,3.97,1,0.3978
72171,1.97,1,0.3978
3869,3.05,2,0.4226
26547,4.59,1,0.4035
42723,3.09,2,0.403
69516,2.59,1,0.4035
89028,3.09,1,0.4035
92420,4.2,3,0.4009
163981,3.09,1,0.4035
2579,3.57,1,0.4358
120466,3.36,3,0.4009
39,3.89,1,0.3993
71,1.89,1,0.3993
535,2.89,1,0.3993
804,2.89,1,0.3993
5265,1.89,1,0.3993
5291,3.49,2,0.4085
5292,4.89,1,0.3993
2324,3.62,4,0.4671
762,1.87,6,0.4698
2302,3.29,4,0.4398
596,3.93,2,0.3985
1730,1.59,1,0.4035
2474,3.74,2,0.4014
3988,2.28,3,0.4597
4990,2.74,2,0.4014
2300,3.72,4,0.4932
1639,3.7,3,0.4524
5388,2.94,4,0.4136
48997,2.82,1,0.4463
4975,3.75,7,0.4306
6242,3.58,1,0.4025
8985,2.35,3,0.4018
51925,3.08,1,0.4025
73929,2.58,1,0.4025
91976,3.75,2,0.3996
102993,3.92,1,0.3966
91671,0.77,1,0.5616
223,4.3,5,0.4474
1103,4.51,2,0.4045
1321,3.32,4,0.42
2110,3.66,2,0.4105
2372,1.89,1,0.3993
2915,3.93,2,0.3985
4234,2.89,1,0.3993
5416,4.89,1,0.3993
5444,3.49,2,0.4014
6331,3.89,1,0.3993
6339,3.39,1,0.3993
6538,3.89,1,0.3993
6541,1.79,3,0.3998
6552,3.39,1,0.3993
7376,3.39,1,0.3993
8966,2.4,2,0.398
39381,3.49,2,0.4014
53322,3.24,2,0.4009
58295,3.02,3,0.4018
3365,3.93,2,0.4487
4833,3.74,2,0.4479
7046,0.82,1,0.3987
52722,3.12,4,0.4005
67197,2.59,2,0.403
79501,3.59,1,0.4035
138632,4.59,1,0.4035
69,2.74,1,0.5213
338,2.29,2,0.4032
316,2.66,2,0.4105
594,4.03,2,0.4114
610,3.14,2,0.446
799,3.89,1,0.3993
1769,3.17,2,0.4105
2080,3.89,1,0.3993
4033,3.89,1,0.3993
106766,3.99,2,0.4014
3968,2.56,5,0.42
1326,1.47,1,0.3978
735,3.99,2,0.4014
1274,4.46,3,0.3998
2951,4.02,3,0.4018
70208,3.59,1,0.4035
133771,4.13,3,0.3998
5893,4.02,1,0.5014
2605,2.77,5,0.4295
53000,3.34,2,0.403
70286,3.83,4,0.4129
3105,3.5,2,0.4969
3316,2.43,3,0.4059
90888,1.42,1,0.3966
97836,2.26,2,0.3996
3545,2.44,1,0.4217
276,2.89,1,0.3993
2182,3.39,1,0.3993
3614,1.89,1,0.3993
5424,2.89,1,0.3993
5485,4.89,1,0.3993
5577,4.24,2,0.4014
6294,1.63,3,0.3998
50158,2.39,1,0.3993
50601,2.15,1,0.5442
5248,1.47,1,0.3978
6751,1.82,1,0.3987
75446,1.82,1,0.3987
26498,2.59,1,0.4035
44397,3.09,1,0.4035
51666,1.59,1,0.4035
141400,3.59,1,0.4035
48,2.67,3,0.3996
2997,4.23,2,0.4009
110127,3.27,1,0.5616
544,2.68,2,0.4105
1051,2.89,1,0.3993
1190,2.89,1,0.3993
2803,2.68,2,0.4105
3037,4.08,3,0.4313
96811,3.59,2,0.403
101741,3.09,1,0.4035
166291,4.57,1,0.4358
2701,1.87,2,0.4105
55282,2.69,3,0.4018
65802,2.08,1,0.4025
166643,3.99,2,0.4009
6548,2.86,3,0.4009
55995,2.74,4,0.4005
3873,2.44,1,0.4217
352,1.89,1,0.3993
880,2.18,3,0.4718
1944,3.66,2,0.4105
2067,3.22,2,0.3981
3385,3.93,2,0.3985
4117,4.89,1,0.3993
4214,2.18,2,0.4084
4446,3.18,3,0.4018
5970,2.39,1,0.3993
6159,4.89,1,0.3993
33826,2.39,1,0.3993
55080,3.89,1,0.3993
61401,2.39,1,0.3993
4191,2.36,1,0.4901
4105,3.69,3,0.4094
56389,3.32,1,0.3987
2459,3.09,1,0.4035
59369,3.63,4,0.4008
63179,3.09,1,0.4035
41,3.02,1,0.5014
122916,3.19,6,0.4673
798,2.44,1,0.4217
3162,3.44,1,0.4217
2064,2.89,1,0.3993
3107,3.6,3,0.4355
5027,1.89,1,0.3993
376,3.06,2,0.4188
2012,3.3,5,0.4277
1835,3.53,1,0.3996
4002,3.98,4,0.4533
3917,2.98,3,0.4082
5841,1.4,2,0.4504
162968,3.57,1,0.4358
68793,1.75,2,0.3996
3784,2.66,2,0.398
52328,3.75,2,0.4001
65982,3.92,1,0.3966
106491,1.92,1,0.3966
56171,3.4,2,0.4805
73042,0.77,1,0.5616
104074,2.77,1,0.5616
126482,2.77,1,0.5616
2248,4.89,1,0.3993
4458,3.89,1,0.3993
4771,3.89,1,0.3993
5107,2.55,2,0.4075
5247,2.68,2,0.3985
6696,2.39,1,0.3993
41527,3.89,1,0.3993
53993,1.9,2,0.398
69757,3.37,4,0.4005
166568,3.89,1,0.3993
180031,3.89,1,0.3993
187595,3.18,2,0.3985
48150,2.59,1,0.4035
134393,2.26,2,0.4001
146309,3.59,1,0.4035
149011,3.09,1,0.4035
145,2.75,3,0.4215
1179,3.69,2,0.4098
267,3.48,2,0.4009
761,1.89,1,0.3993
2026,1.89,1,0.3993
2044,1.89,1,0.3993
3347,3.89,1,0.3993
102760,3.59,1,0.4035
110286,3.09,1,0.4035
191005,4.07,1,0.4358
58803,3.73,2,0.4244
50912,3.42,1,0.3966
106100,3.86,3,0.4009
1870,2.89,1,0.3993
3790,3.89,1,0.3993
4017,3.89,1,0.3993
4572,2.89,1,0.3993
4736,1.39,1,0.3993
5255,2.89,1,0.3993
5328,4.89,1,0.3993
6252,2.39,1,0.3993
6563,2.39,1,0.3993
43396,2.89,1,0.3993
5755,1.97,1,0.3978
5797,1.97,1,0.3978
6944,2.97,1,0.3978
4343,2.74,4,0.4005
7108,3.09,1,0.4035
73569,4.59,1,0.4035
502,2.44,1,0.4217
2027,2.44,1,0.4217
23,2.21,2,0.3994
650,2.89,1,0.3993
991,3.89,1,0.3993
1231,4.89,1,0.3993
2001,2.95,3,0.4402
2090,3.89,1,0.3993
2155,2.89,1,0.3993
4035,2.89,1,0.3993
4052,2.89,1,0.3993
2880,3.59,1,0.4035
93838,4.59,2,0.403
100163,2.37,3,0.4009
113565,3.59,1,0.4035
116668,4.09,1,0.4035
135815,3.59,1,0.4035
2150,3.55,1,0.3969
59429,2.58,1,0.4025
71429,2.42,1,0.3966
109895,1.42,1,0.3966
190207,1.84,1,0.5971
4642,3.89,1,0.3993
5264,1.89,1,0.3993
5390,2.89,1,0.3993
5461,2.39,1,0.3993
5896,3.89,1,0.3993
7139,3.89,1,0.3993
27846,3.89,1,0.3993
42015,2.89,1,0.3993
161922,2.89,1,0.3993
5009,3.27,2,0.4075
27441,3.59,1,0.4035
38095,4.59,1,0.4035
66097,3.59,1,0.4035
89582,4.09,1,0.4035
116887,3.27,1,0.5616
507,2.89,1,0.3993
2077,3.89,1,0.3993
2600,3.89,1,0.3993
2747,3.28,1,0.4628
183911,1.07,1,0.4358
105351,2.58,1,0.4025
110350,4.08,1,0.4025
4340,2.42,1,0.3966
53318,3.42,1,0.3966
112911,1.42,1,0.3966
3899,1.14,1,0.4557
7444,3.11,2,0.4805
3594,2.89,1,0.3993
6268,3.89,1,0.3993
7366,2.89,1,0.3993
48412,2.39,1,0.3993
49910,3.39,1,0.3993
1234,4.68,2,0.3985
3499,3.93,2,0.3985
165103,3.47,1,0.3978
167538,0.97,1,0.3978
7369,2.09,1,0.4035
27592,4.59,1,0.4035
30745,4.59,1,0.4035
47465,3.59,1,0.4035
141408,3.09,1,0.4035
136449,4.42,1,0.3966
2307,3.44,1,0.4217
6332,2.4,2,0.4805
1243,4.89,1,0.3993
2549,2.89,1,0.3993
3041,1.43,2,0.3985
3063,2.17,2,0.4105
3675,3.89,1,0.3993
4349,2.89,1,0.3993
4939,2.96,1,0.498
93598,2.09,1,0.4035
114670,3.09,1,0.4035
104303,1.57,1,0.4358
93766,2.58,1,0.4025
108928,3.08,1,0.4025
135887,3.08,1,0.4025
158254,1.27,1,0.5616
448,2.89,1,0.3993
2736,3.89,1,0.3993
3238,1.89,1,0.3993
3539,2.39,1,0.3993
5428,1.89,1,0.3993
5792,3.39,1,0.3993
27822,2.89,1,0.3993
70206,3.09,1,0.4035
166,2.89,1,0.3993
479,1.89,1,0.3993
2018,3.89,1,0.3993
4012,2.89,1,0.3993
107997,2.59,1,0.4035
136016,3.09,1,0.4035
531,3.33,1,0.4989
3263,3.03,3,0.4022
84187,2.57,1,0.4358
711,1.32,1,0.4463
6874,4.06,9,0.445
2306,2.58,1,0.4025
2716,4.1,6,0.4039
6537,3.24,4,0.4005
31878,4.09,2,0.403
103655,2.58,1,0.4025
106642,4.08,1,0.4025
152970,4.23,2,0.4009
166534,3.84,2,0.403
168266,3.58,1,0.4025
1616,3.56,2,0.4144
59022,2.9,5,0.4075
63479,2.92,1,0.3966
88785,2.26,2,0.3996
3755,2.5,4,0.4333
2353,3.39,5,0.4371
8361,2.88,5,0.4327
1379,2.66,2,0.4105
1479,3.17,2,0.4105
2093,2.89,1,0.3993
2100,2.81,3,0.3999
2985,3.95,5,0.4038
3247,2.17,2,0.4105
3740,3.84,5,0.4059
3791,3.65,2,0.398
4265,2.89,1,0.3993
4450,2.23,2,0.4014
4478,3.89,1,0.3993
4639,1.15,2,0.398
4808,2.89,1,0.3993
5237,3.89,1,0.3993
5337,2.68,2,0.3985
6223,2.39,1,0.3993
6636,3.89,1,0.3993
8836,2.39,1,0.3993
33421,2.89,1,0.3993
87232,3.87,4,0.4005
56169,3.53,1,0.3996
4886,3.52,7,0.4308
1064,3.66,1,0.4234
1208,4.46,9,0.4136
2028,4.14,11,0.4248
5909,4.59,1,0.4035
31804,2.59,1,0.4035
42632,3.59,1,0.4035
43928,1.99,2,0.4014
54785,2.59,1,0.4035
59915,3.09,1,0.4035
73321,2.25,2,0.4011
2712,2.57,4,0.4142
122900,3.33,8,0.4245
1020,2.04,3,0.4346
736,2.68,5,0.4187
1230,3.87,3,0.4539
2109,2.62,3,0.4634
2795,3.59,3,0.3979
380,3.7,6,0.421
3430,3.44,1,0.4217
176,3.89,1,0.3993
1035,4.14,2,0.4105
1442,3.89,1,0.3993
5425,3.89,1,0.3993
1335,0.97,1,0.3978
70,3.58,5,0.4142
3681,4.34,2,0.403
103141,3.53,3,0.4009
133802,3.59,1,0.4035
114662,3.06,4,0.4076
39292,3.68,4,0.4608
44191,3.91,7,0.4332
788,2.99,2,0.4009
3285,3.1,5,0.4047
3409,2.05,5,0.4169
43871,2.49,2,0.4009
44199,3.62,4,0.4005
54004,2.73,4,0.3995
58293,2.24,2,0.4009
64030,2.09,2,0.403
95583,2.58,1,0.4025
106540,2.58,1,0.4025
182715,3.58,1,0.4025
5810,2.73,5,0.411
5419,2.63,3,0.3995
6287,2.63,3,0.3998
6440,4.0,2,0.4001
59725,2.5,2,0.4791
63082,3.7,5,0.4327
67799,1.42,1,0.3966
3912,1.14,1,0.4557
183897,1.84,1,0.5971
1772,2.71,3,0.414
3035,3.44,1,0.4217
1722,3.18,4,0.4463
7155,2.71,2,0.4791
73015,3.27,1,0.5616
3210,3.44,6,0.4582
61323,3.62,4,0.4212
543,2.95,3,0.4022
2260,1.89,1,0.3993
2989,2.89,1,0.3993
3256,3.17,2,0.4105
4275,3.89,1,0.3993
4291,2.35,3,0.4052
4564,2.43,2,0.3985
4591,2.89,1,0.3993
4677,2.89,1,0.3993
6281,2.6,5,0.435
45221,2.39,1,0.3993
46850,3.89,1,0.3993
53121,2.73,2,0.4009
55768,2.61,2,0.4805
160080,2.83,4,0.4417
5063,2.96,1,0.498
8360,3.16,3,0.4005
27491,2.59,1,0.4035
34319,2.87,4,0.4417
46976,3.47,3,0.3998
119141,3.58,1,0.4025
1466,3.27,5,0.4143
1092,3.11,5,0.4265
122902,1.77,1,0.5616
3471,4.38,4,0.4031
163,3.58,4,0.4293
521,3.17,2,0.4105
784,2.73,4,0.3998
3219,3.19,3,0.4132
3259,3.89,1,0.3993
44761,3.74,2,0.4014
2394,3.15,2,0.4447
2115,3.56,6,0.4069
2194,3.99,6,0.4077
903,3.94,7,0.4353
1454,2.99,2,0.4014
113159,3.09,1,0.4035
122892,3.8,5,0.4074
105653,3.57,1,0.4358
8947,2.08,1,0.4025
33085,2.03,2,0.4002
49651,3.63,3,0.3995
58315,1.75,2,0.3996
72226,3.12,4,0.4005
182823,3.08,1,0.4025
1526,2.92,1,0.3966
3955,1.92,1,0.3966
5530,1.42,1,0.3966
104211,3.49,3,0.399
6365,3.5,6,0.4377
2423,2.68,2,0.3985
2751,3.89,1,0.3993
4498,2.89,1,0.3993
4873,4.04,4,0.4431
6012,1.89,1,0.3993
6957,3.63,3,0.3998
8952,3.39,1,0.3993
69306,2.89,1,0.3993
54372,3.21,2,0.4249
73876,3.59,1,0.4035
80126,3.49,2,0.4014
148166,3.09,1,0.4035
455,2.97,2,0.4792
2788,4.05,1,0.3979
520,3.29,1,0.4002
1287,2.64,2,0.4522
2643,1.82,2,0.4805
4701,2.92,4,0.4478
88,1.89,1,0.3993
556,1.89,1,0.3993
1883,2.89,1,0.3993
1922,2.89,1,0.3993
3507,4.89,1,0.3993
127108,3.9,2,0.398
2398,3.78,3,0.4217
3439,1.17,1,0.4679
1617,4.21,10,0.4172
2665,0.96,1,0.498
1257,3.87,3,0.4039
1261,3.58,7,0.4291
102338,4.09,1,0.4035
3275,4.19,3,0.441
170813,2.06,2,0.4192
5128,2.46,3,0.3998
8132,3.92,1,0.3966
69069,2.75,2,0.3996
73266,1.42,1,0.3966
91323,2.92,1,0.3966
112370,3.42,1,0.3966
431,4.14,2,0.4105
112460,1.77,1,0.5616
616,3.89,1,0.3993
1726,1.89,1,0.3993
2542,4.13,6,0.4411
2575,2.89,1,0.3993
2730,3.89,1,0.3993
4334,3.89,1,0.3993
4369,2.85,3,0.4018
4396,2.17,3,0.4052
6624,1.89,1,0.3993
6820,3.74,2,0.4014
46347,3.39,1,0.3993
49793,3.89,1,0.3993
49957,2.89,1,0.3993
3973,1.46,2,0.4508
8640,2.25,3,0.4306
1407,2.99,4,0.4065
5833,4.59,1,0.4035
8950,4.06,5,0.4246
52245,2.3,3,0.3998
86880,2.86,3,0.4009
136864,2.36,3,0.4124
160527,4.09,1,0.4035
1876,2.98,3,0.4078
1711,3.63,2,0.4105
1042,2.53,2,0.4089
408,1.89,1,0.3993
2091,2.89,1,0.3993
4848,4.21,3,0.4087
1300,4.09,1,0.4035
113345,2.09,1,0.4035
86644,2.54,4,0.4416
161594,3.07,1,0.4358
193585,3.07,1,0.4358
1752,2.58,1,0.4025
8984,3.8,2,0.4011
68205,3.19,3,0.4018
111362,3.72,4,0.4232
2931,4.92,1,0.3966
3511,2.42,1,0.3966
5564,1.42,1,0.3966
69524,4.92,1,0.3966
70641,1.42,1,0.3966
2344,3.44,1,0.4217
3062,4.44,1,0.4217
1003,2.7,2,0.4805
2410,2.16,3,0.4132
4902,3.74,2,0.4014
5178,3.89,1,0.3993
5880,1.39,1,0.3993
6974,3.89,1,0.3993
8528,3.79,3,0.3995
40826,3.2,2,0.4447
53123,3.43,2,0.3985
77455,4.39,1,0.3993
175303,2.97,1,0.3978
42946,4.59,1,0.4035
71304,4.09,1,0.4035
76077,3.37,4,0.4005
1855,2.92,1,0.3966
2947,3.62,3,0.4609
340,2.89,1,0.3993
1030,1.89,1,0.3993
1704,4.0,6,0.4036
1717,2.81,3,0.3999
1974,1.97,1,0.3978
2143,3.35,3,0.4018
96815,3.09,1,0.4035
102066,3.59,1,0.4035
130052,3.09,1,0.4035
117887,4.07,1,0.4358
175585,3.07,1,0.4358
67295,2.82,1,0.4463
101525,3.59,2,0.403
114074,3.58,1,0.4025
152077,3.59,2,0.403
85367,1.42,1,0.3966
3249,3.17,3,0.4148
94985,3.27,1,0.5616
1059,3.89,1,0.3993
1966,3.89,1,0.3993
3625,1.89,1,0.3993
4617,4.89,1,0.3993
8915,3.39,1,0.3993
70862,4.39,1,0.3993
2567,3.24,2,0.4841
714,3.09,1,0.4035
40278,3.74,2,0.4014
66943,3.09,1,0.4035
678,4.44,1,0.4217
2456,1.66,2,0.4105
416,1.89,1,0.3993
4207,1.96,1,0.498
412,2.73,2,0.4014
103219,3.09,1,0.4035
114180,2.89,3,0.4139
135803,3.09,1,0.4035
37380,1.86,3,0.4009
98961,3.73,2,0.4009
103137,2.08,1,0.4025
8531,3.42,1,0.3966
55241,1.42,1,0.3966
84615,2.92,1,0.3966
999,3.17,2,0.4105
3693,2.89,1,0.3993
3754,2.89,1,0.3993
4372,3.89,1,0.3993
4577,2.89,1,0.3993
41716,1.89,1,0.3993
43556,2.89,1,0.3993
45440,3.89,1,0.3993
7482,3.99,2,0.4014
39801,3.09,1,0.4035
44974,3.09,1,0.4035
51498,2.59,1,0.4035
55232,2.34,2,0.403
73741,2.59,1,0.4035
77800,4.09,1,0.4035
86190,3.49,2,0.4014
150401,2.59,1,0.4035
256,2.29,1,0.4002
628,3.78,2,0.4032
3984,3.67,2,0.4092
45,3.03,2,0.4518
417,4.89,1,0.3993
1611,2.89,1,0.3993
1333,3.47,1,0.3978
1241,4.34,2,0.4145
116977,2.59,1,0.4035
6484,2.58,1,0.4025
142422,3.08,1,0.4025
189043,2.84,1,0.5971
135532,3.27,1,0.5616
1040,2.89,1,0.3993
1614,2.89,1,0.3993
2379,0.89,1,0.3993
3398,2.93,2,0.4487
4527,2.89,1,0.3993
4688,3.89,1,0.3993
5023,3.89,1,0.3993
5540,2.89,1,0.3993
5548,2.89,1,0.3993
5572,2.89,1,0.3993
33672,3.89,1,0.3993
37727,3.89,1,0.3993
54771,1.89,1,0.3993
82202,2.89,1,0.3993
159510,1.97,1,0.3978
6214,4.09,1,0.4035
71899,4.0,2,0.4001
1244,3.92,1,0.3966
5,1.89,1,0.3993
487,1.89,1,0.3993
124484,2.97,1,0.3978
407,4.59,1,0.4035
3865,3.59,1,0.4035
100159,4.09,1,0.4035
104913,3.09,1,0.4035
95105,3.08,1,0.4025
101076,2.58,1,0.4025
160718,4.08,1,0.4025
3987,1.42,1,0.3966
54934,1.42,1,0.3966
174053,5.0,1,0.5971
3519,2.44,1,0.4217
7573,2.77,1,0.5616
3111,3.89,1,0.3993
4168,3.89,1,0.3993
7381,1.89,1,0.3993
55052,3.39,1,0.3993
55444,3.39,1,0.3993
97923,3.89,1,0.3993
2548,1.11,1,0.5053
7115,3.09,1,0.4035
58964,3.59,1,0.4035
81520,3.59,1,0.4035
89072,3.59,1,0.4035
191,1.89,1,0.3993
5051,2.89,1,0.3993
1245,4.59,1,0.4035
100906,4.59,1,0.4035
115122,4.09,1,0.4035
57183,3.57,1,0.4358
168090,3.57,1,0.4358
171011,4.57,1,0.4358
85354,1.32,1,0.4463
78637,3.08,1,0.4025
79139,3.08,1,0.4025
162606,3.08,1,0.4025
69436,1.42,1,0.3966
3706,3.44,1,0.4217
3724,2.44,1,0.4217
4276,1.19,1,0.4185
842,1.89,1,0.3993
933,3.89,1,0.3993
1021,0.89,1,0.3993
2035,2.89,1,0.3993
2615,1.89,1,0.3993
3581,2.89,1,0.3993
4086,3.18,2,0.3985
4139,2.89,1,0.3993
4583,3.89,1,0.3993
6022,3.89,1,0.3993
6170,2.89,1,0.3993
7354,2.89,1,0.3993
7445,2.74,2,0.4014
692,1.68,1,0.407
548,2.44,1,0.4217
300,3.89,1,0.3993
1425,2.89,1,0.3993
3618,1.89,1,0.3993
112515,4.09,1,0.4035
996,2.62,3,0.4063
3552,3.45,6,0.4126
157699,3.46,2,0.4176
5949,3.88,2,0.4228
2502,4.09,8,0.4208
4531,2.58,1,0.4025
69122,3.64,6,0.4002
94777,3.36,3,0.4009
111622,3.58,1,0.4025
1136,4.16,9,0.4288
1584,3.4,6,0.422
56715,3.92,1,0.3966
2000,3.78,5,0.4047
2273,2.79,5,0.4382
91660,2.11,2,0.4826
1206,3.65,7,0.4187
2021,4.15,5,0.4157
2130,2.89,1,0.3993
3524,1.89,1,0.3993
6322,3.89,1,0.3993
43912,1.89,1,0.3993
43917,3.39,1,0.3993
85510,3.05,4,0.4417
96610,4.47,5,0.4001
5528,3.25,3,0.4053
6055,1.18,1,0.4158
1777,3.53,3,0.4344
5026,4.5,3,0.4008
175569,2.92,4,0.4559
3863,3.15,4,0.4145
5283,2.73,5,0.4035
38061,4.12,4,0.4005
62434,3.25,4,0.4005
82765,3.09,1,0.4035
104908,2.59,1,0.4035
142420,3.09,1,0.4035
1276,4.69,4,0.4262
5171,2.73,2,0.4009
147,3.31,3,0.4036
1431,2.71,3,0.4617
318,4.3,24,0.4677
587,2.81,4,0.4116
1107,1.42,1,0.3966
115149,3.78,6,0.4513
1320,2.42,6,0.4204
2427,3.79,5,0.4708
